Lista de indices Diarios da TaxaSelic;20060102;20180329;
Data;Taxa (%a.a.);Fator diário;Base de cálculo (R$);Média;Mediana;Moda;Desvio padrão;Índice de curtose;
23/10/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
26/10/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
27/10/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
28/10/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
29/10/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
30/10/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
03/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
04/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
05/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
06/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
09/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
10/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
11/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
12/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
13/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
16/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
17/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
18/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
19/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
20/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
23/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
24/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
25/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
26/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
27/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
30/11/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
01/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
02/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
03/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
04/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
07/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
08/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
09/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
10/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
11/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
14/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
15/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
16/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
17/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
18/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
21/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
22/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
23/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
24/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
28/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
29/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
30/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
31/12/2015;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
04/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
05/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
06/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
07/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
08/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
11/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
12/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
13/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
14/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
15/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
18/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
19/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
20/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
21/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
22/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
25/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
26/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
27/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
28/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
29/01/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
01/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
02/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
03/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
04/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
05/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
10/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
11/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
12/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
15/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
16/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
17/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
18/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
19/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
22/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
23/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
24/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
25/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
26/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
29/02/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
01/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
02/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
03/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
04/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
07/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
08/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
09/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
10/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
11/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
14/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
15/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
16/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
17/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
18/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
21/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
22/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
23/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
24/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
28/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
29/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
30/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
31/03/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
01/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
04/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
05/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
06/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
07/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
08/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
11/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
12/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
13/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
14/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
15/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
18/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
19/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
20/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
22/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
25/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
26/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
27/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
28/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
29/04/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
02/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
03/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
04/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
05/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
06/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
09/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
10/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
11/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
12/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
13/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
16/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
17/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
18/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
19/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
20/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
23/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
24/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
25/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
27/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
30/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
31/05/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
01/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
02/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
03/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
06/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
07/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
08/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
09/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
10/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
13/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
14/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
15/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
16/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
17/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
20/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
21/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
22/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
23/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
24/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
27/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
28/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
29/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
30/06/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
01/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
04/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
05/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
06/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
07/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
08/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
11/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
12/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
13/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
14/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
15/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
18/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
19/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
20/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
21/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
22/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
25/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
26/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
27/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
28/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
29/07/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
01/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
02/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
03/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
04/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
05/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
08/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
09/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
10/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
11/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
12/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
15/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
16/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
17/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
18/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
19/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
22/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
23/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
24/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
25/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
26/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
29/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
30/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
31/08/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
01/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
02/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
05/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
06/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
08/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
09/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
12/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
13/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
14/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
15/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
16/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
19/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
20/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
21/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
22/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
23/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
26/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
27/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
28/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
29/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
30/09/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
03/10/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
04/10/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
05/10/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
06/10/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
07/10/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
10/10/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
11/10/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
13/10/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
14/10/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
17/10/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
18/10/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
19/10/2016;14,15;1,0005253;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
20/10/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
21/10/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
24/10/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
25/10/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
26/10/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
27/10/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
28/10/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
31/10/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
01/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
03/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
04/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
07/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
08/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
09/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
10/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
11/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
14/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
16/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
17/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
18/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
21/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
22/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
23/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
24/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
25/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
28/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
29/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
30/11/2016;13,9;1,0005166;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
01/12/2016;13,65;1,00050788;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
02/12/2016;13,65;1,00050788;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
05/12/2016;13,65;1,00050788;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
06/12/2016;13,65;1,00050788;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
07/12/2016;13,65;1,00050788;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
08/12/2016;13,65;1,00050788;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
09/12/2016;13,65;1,00050788;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
12/12/2016;13,65;1,00050788;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
13/12/2016;13,65;1,00050788;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
14/12/2016;13,65;1,00050788;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
15/12/2016;13,65;1,00050788;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
16/12/2016;13,65;1,00050788;536.452.007.207,50;10,90;10,89;10,90;0,02;518,49;
