Lista de indices Diarios da TaxaSelic;20060102;20131025;
Data;Taxa Anual;Fator Diário;Fator Acumulado;
01/09/2009;      8,65;          1,00032927;       1,5490064855180674;
02/09/2009;      8,65;          1,00032927;       1,5495165268835539;
03/09/2009;      8,65;          1,00032927;       1,5500267361903609;
04/09/2009;      8,65;          1,00032927;       1,5505371134937863;
08/09/2009;      8,65;          1,00032927;       1,5510476588491464;
09/09/2009;      8,65;          1,00032927;       1,5515583723117756;
10/09/2009;      8,65;          1,00032927;       1,5520692539370267;
11/09/2009;      8,65;          1,00032927;       1,5525803037802706;
14/09/2009;      8,65;          1,00032927;       1,5530915218968963;
15/09/2009;      8,65;          1,00032927;       1,5536029083423113;
16/09/2009;      8,65;          1,00032927;       1,5541144631719411;
17/09/2009;      8,65;          1,00032927;       1,5546261864412298;
18/09/2009;      8,65;          1,00032927;       1,5551380782056393;
21/09/2009;      8,65;          1,00032927;       1,5556501385206500;
22/09/2009;      8,65;          1,00032927;       1,5561623674417607;
23/09/2009;      8,65;          1,00032927;       1,5566747650244883;
24/09/2009;      8,65;          1,00032927;       1,5571873313243679;
25/09/2009;      8,65;          1,00032927;       1,5577000663969531;
28/09/2009;      8,65;          1,00032927;       1,5582129702978156;
29/09/2009;      8,65;          1,00032927;       1,5587260430825456;
30/09/2009;      8,65;          1,00032927;       1,5592392848067514;
01/10/2009;      8,65;          1,00032927;       1,5597526955260597;
02/10/2009;      8,65;          1,00032927;       1,5602662752961155;
05/10/2009;      8,65;          1,00032927;       1,5607800241725823;
06/10/2009;      8,65;          1,00032927;       1,5612939422111416;
07/10/2009;      8,65;          1,00032927;       1,5618080294674935;
08/10/2009;      8,65;          1,00032927;       1,5623222859973562;
09/10/2009;      8,65;          1,00032927;       1,5628367118564666;
13/10/2009;      8,65;          1,00032927;       1,5633513071005796;
14/10/2009;      8,65;          1,00032927;       1,5638660717854686;
15/10/2009;      8,65;          1,00032927;       1,5643810059669254;
16/10/2009;      8,65;          1,00032927;       1,5648961097007601;
19/10/2009;      8,65;          1,00032927;       1,5654113830428013;
20/10/2009;      8,65;          1,00032927;       1,5659268260488958;
21/10/2009;      8,65;          1,00032927;       1,5664424387749089;
22/10/2009;      8,65;          1,00032927;       1,5669582212767243;
23/10/2009;      8,65;          1,00032927;       1,5674741736102441;
26/10/2009;      8,65;          1,00032927;       1,5679902958313887;
27/10/2009;      8,65;          1,00032927;       1,5685065879960971;
28/10/2009;      8,65;          1,00032927;       1,5690230501603266;
29/10/2009;      8,65;          1,00032927;       1,5695396823800529;
30/10/2009;      8,65;          1,00032927;       1,5700564847112702;
03/11/2009;      8,65;          1,00032927;       1,5705734572099911;
04/11/2009;      8,65;          1,00032927;       1,5710905999322466;
05/11/2009;      8,65;          1,00032927;       1,5716079129340863;
06/11/2009;      8,65;          1,00032927;       1,5721253962715781;
09/11/2009;      8,65;          1,00032927;       1,5726430500008084;
10/11/2009;      8,65;          1,00032927;       1,5731608741778822;
11/11/2009;      8,65;          1,00032927;       1,5736788688589227;
12/11/2009;      8,65;          1,00032927;       1,5741970341000719;
13/11/2009;      8,65;          1,00032927;       1,5747153699574901;
16/11/2009;      8,65;          1,00032927;       1,5752338764873560;
17/11/2009;      8,65;          1,00032927;       1,5757525537458669;
18/11/2009;      8,65;          1,00032927;       1,5762714017892389;
19/11/2009;      8,65;          1,00032927;       1,5767904206737060;
20/11/2009;      8,65;          1,00032927;       1,5773096104555212;
23/11/2009;      8,65;          1,00032927;       1,5778289711909559;
24/11/2009;      8,65;          1,00032927;       1,5783485029363000;
25/11/2009;      8,65;          1,00032927;       1,5788682057478618;
26/11/2009;      8,65;          1,00032927;       1,5793880796819684;
27/11/2009;      8,65;          1,00032927;       1,5799081247949653;
30/11/2009;      8,65;          1,00032927;       1,5804283411432165;
01/12/2009;      8,65;          1,00032927;       1,5809487287831047;
02/12/2009;      8,65;          1,00032927;       1,5814692877710312;
03/12/2009;      8,65;          1,00032927;       1,5819900181634155;
04/12/2009;      8,65;          1,00032927;       1,5825109200166962;
07/12/2009;      8,65;          1,00032927;       1,5830319933873301;
08/12/2009;      8,65;          1,00032927;       1,5835532383317927;
09/12/2009;      8,65;          1,00032927;       1,5840746549065782;
10/12/2009;      8,65;          1,00032927;       1,5845962431681993;
11/12/2009;      8,65;          1,00032927;       1,5851180031731873;
14/12/2009;      8,65;          1,00032927;       1,5856399349780922;
15/12/2009;      8,65;          1,00032927;       1,5861620386394824;
16/12/2009;      8,65;          1,00032927;       1,5866843142139452;
17/12/2009;      8,65;          1,00032927;       1,5872067617580864;
18/12/2009;      8,65;          1,00032927;       1,5877293813285305;
21/12/2009;      8,65;          1,00032927;       1,5882521729819206;
22/12/2009;      8,65;          1,00032927;       1,5887751367749183;
23/12/2009;      8,65;          1,00032927;       1,5892982727642042;
24/12/2009;      8,65;          1,00032927;       1,5898215810064773;
28/12/2009;      8,65;          1,00032927;       1,5903450615584553;
29/12/2009;      8,64;          1,00032890;       1,5908681260492019;
30/12/2009;      8,65;          1,00032927;       1,5913919511970661;
31/12/2009;      8,65;          1,00032927;       1,5919159488248367;
04/01/2010;      8,65;          1,00032927;       1,5924401189893063;
05/01/2010;      8,65;          1,00032927;       1,5929644617472859;
06/01/2010;      8,65;          1,00032927;       1,5934889771556054;
07/01/2010;      8,65;          1,00032927;       1,5940136652711135;
08/01/2010;      8,65;          1,00032927;       1,5945385261506773;
11/01/2010;      8,65;          1,00032927;       1,5950635598511829;
12/01/2010;      8,65;          1,00032927;       1,5955887664295351;
13/01/2010;      8,65;          1,00032927;       1,5961141459426574;
14/01/2010;      8,65;          1,00032927;       1,5966396984474919;
15/01/2010;      8,65;          1,00032927;       1,5971654240009997;
18/01/2010;      8,65;          1,00032927;       1,5976913226601605;
19/01/2010;      8,65;          1,00032927;       1,5982173944819728;
20/01/2010;      8,65;          1,00032927;       1,5987436395234539;
21/01/2010;      8,65;          1,00032927;       1,5992700578416398;
22/01/2010;      8,65;          1,00032927;       1,5997966494935853;
25/01/2010;      8,65;          1,00032927;       1,6003234145363641;
26/01/2010;      8,64;          1,00032890;       1,6008497609074051;
27/01/2010;      8,65;          1,00032927;       1,6013768727081791;
28/01/2010;      8,65;          1,00032927;       1,6019041580710557;
29/01/2010;      8,65;          1,00032927;       1,6024316170531837;
01/02/2010;      8,65;          1,00032927;       1,6029592497117308;
02/02/2010;      8,65;          1,00032927;       1,6034870561038834;
03/02/2010;      8,65;          1,00032927;       1,6040150362868467;
04/02/2010;      8,65;          1,00032927;       1,6045431903178449;
05/02/2010;      8,65;          1,00032927;       1,6050715182541209;
08/02/2010;      8,65;          1,00032927;       1,6056000201529364;
09/02/2010;      8,65;          1,00032927;       1,6061286960715722;
10/02/2010;      8,65;          1,00032927;       1,6066575460673276;
11/02/2010;      8,65;          1,00032927;       1,6071865701975212;
12/02/2010;      8,65;          1,00032927;       1,6077157685194902;
17/02/2010;      8,65;          1,00032927;       1,6082451410905906;
18/02/2010;      8,65;          1,00032927;       1,6087746879681975;
19/02/2010;      8,65;          1,00032927;       1,6093044092097048;
22/02/2010;      8,65;          1,00032927;       1,6098343048725253;
23/02/2010;      8,65;          1,00032927;       1,6103643750140906;
24/02/2010;      8,65;          1,00032927;       1,6108946196918515;
25/02/2010;      8,65;          1,00032927;       1,6114250389632775;
26/02/2010;      8,65;          1,00032927;       1,6119556328858569;
01/03/2010;      8,65;          1,00032927;       1,6124864015170972;
02/03/2010;      8,65;          1,00032927;       1,6130173449145248;
03/03/2010;      8,65;          1,00032927;       1,6135484631356848;
04/03/2010;      8,65;          1,00032927;       1,6140797562381414;
05/03/2010;      8,65;          1,00032927;       1,6146112242794780;
08/03/2010;      8,65;          1,00032927;       1,6151428673172965;
09/03/2010;      8,65;          1,00032927;       1,6156746854092180;
10/03/2010;      8,65;          1,00032927;       1,6162066786128827;
11/03/2010;      8,65;          1,00032927;       1,6167388469859496;
12/03/2010;      8,65;          1,00032927;       1,6172711905860967;
15/03/2010;      8,65;          1,00032927;       1,6178037094710210;
16/03/2010;      8,65;          1,00032927;       1,6183364036984385;
17/03/2010;      8,65;          1,00032927;       1,6188692733260843;
18/03/2010;      8,65;          1,00032927;       1,6194023184117123;
19/03/2010;      8,65;          1,00032927;       1,6199355390130958;
22/03/2010;      8,65;          1,00032927;       1,6204689351880266;
23/03/2010;      8,65;          1,00032927;       1,6210025069943160;
24/03/2010;      8,65;          1,00032927;       1,6215362544897940;
25/03/2010;      8,65;          1,00032927;       1,6220701777323098;
26/03/2010;      8,65;          1,00032927;       1,6226042767797318;
29/03/2010;      8,65;          1,00032927;       1,6231385516899470;
30/03/2010;      8,65;          1,00032927;       1,6236730025208620;
31/03/2010;      8,65;          1,00032927;       1,6242076293304020;
01/04/2010;      8,65;          1,00032927;       1,6247424321765116;
05/04/2010;      8,65;          1,00032927;       1,6252774111171544;
06/04/2010;      8,65;          1,00032927;       1,6258125662103129;
07/04/2010;      8,65;          1,00032927;       1,6263478975139890;
08/04/2010;      8,65;          1,00032927;       1,6268834050862034;
09/04/2010;      8,65;          1,00032927;       1,6274190889849962;
12/04/2010;      8,65;          1,00032927;       1,6279549492684263;
13/04/2010;      8,65;          1,00032927;       1,6284909859945719;
14/04/2010;      8,65;          1,00032927;       1,6290271992215303;
15/04/2010;      8,65;          1,00032927;       1,6295635890074180;
16/04/2010;      8,65;          1,00032927;       1,6301001554103705;
19/04/2010;      8,65;          1,00032927;       1,6306368984885424;
20/04/2010;      8,65;          1,00032927;       1,6311738183001078;
22/04/2010;      8,65;          1,00032927;       1,6317109149032594;
23/04/2010;      8,64;          1,00032890;       1,6322475846231711;
26/04/2010;      8,64;          1,00032890;       1,6327844308537537;
27/04/2010;      8,64;          1,00032890;       1,6333214536530615;
28/04/2010;      8,64;          1,00032890;       1,6338586530791680;
29/04/2010;      9,39;          1,00035621;       1,6344406498699813;
30/04/2010;      9,40;          1,00035657;       1,6350234423725054;
03/05/2010;      9,40;          1,00035657;       1,6356064426813522;
04/05/2010;      9,40;          1,00035657;       1,6361896508706191;
05/05/2010;      9,40;          1,00035657;       1,6367730670144300;
06/05/2010;      9,40;          1,00035657;       1,6373566911869354;
07/05/2010;      9,40;          1,00035657;       1,6379405234623119;
10/05/2010;      9,40;          1,00035657;       1,6385245639147628;
11/05/2010;      9,40;          1,00035657;       1,6391088126185179;
12/05/2010;      9,40;          1,00035657;       1,6396932696478333;
13/05/2010;      9,40;          1,00035657;       1,6402779350769916;
14/05/2010;      9,40;          1,00035657;       1,6408628089803020;
17/05/2010;      9,40;          1,00035657;       1,6414478914321002;
18/05/2010;      9,40;          1,00035657;       1,6420331825067481;
19/05/2010;      9,40;          1,00035657;       1,6426186822786345;
20/05/2010;      9,40;          1,00035657;       1,6432043908221746;
21/05/2010;      9,40;          1,00035657;       1,6437903082118101;
24/05/2010;      9,39;          1,00035621;       1,6443758427574982;
25/05/2010;      9,40;          1,00035657;       1,6449621778517503;
26/05/2010;      9,40;          1,00035657;       1,6455487220155068;
27/05/2010;      9,40;          1,00035657;       1,6461354753233159;
28/05/2010;      9,39;          1,00035621;       1,6467218452409808;
31/05/2010;      9,39;          1,00035621;       1,6473084240294741;
01/06/2010;      9,40;          1,00035657;       1,6478958047942303;
02/06/2010;      9,40;          1,00035657;       1,6484833950013458;
04/06/2010;      9,40;          1,00035657;       1,6490711947255014;
07/06/2010;      9,40;          1,00035657;       1,6496592040414047;
08/06/2010;      9,40;          1,00035657;       1,6502474230237897;
09/06/2010;      9,40;          1,00035657;       1,6508358517474173;
10/06/2010;     10,15;          1,00038370;       1,6514692774637328;
11/06/2010;     10,15;          1,00038370;       1,6521029462254957;
14/06/2010;     10,15;          1,00038370;       1,6527368581259624;
15/06/2010;     10,15;          1,00038370;       1,6533710132584253;
16/06/2010;     10,15;          1,00038370;       1,6540054117162126;
17/06/2010;     10,15;          1,00038370;       1,6546400535926881;
18/06/2010;     10,15;          1,00038370;       1,6552749389812516;
21/06/2010;     10,15;          1,00038370;       1,6559100679753387;
22/06/2010;     10,15;          1,00038370;       1,6565454406684208;
23/06/2010;     10,15;          1,00038370;       1,6571810571540053;
24/06/2010;     10,15;          1,00038370;       1,6578169175256353;
25/06/2010;     10,15;          1,00038370;       1,6584530218768899;
28/06/2010;     10,16;          1,00038406;       1,6590899673444719;
29/06/2010;     10,16;          1,00038406;       1,6597271574373302;
30/06/2010;     10,16;          1,00038406;       1,6603645922494156;
01/07/2010;     10,16;          1,00038406;       1,6610022718747149;
02/07/2010;     10,16;          1,00038406;       1,6616401964072511;
05/07/2010;     10,16;          1,00038406;       1,6622783659410833;
06/07/2010;     10,16;          1,00038406;       1,6629167805703066;
07/07/2010;     10,16;          1,00038406;       1,6635554403890525;
08/07/2010;     10,16;          1,00038406;       1,6641943454914883;
09/07/2010;     10,16;          1,00038406;       1,6648334959718177;
12/07/2010;     10,16;          1,00038406;       1,6654728919242807;
13/07/2010;     10,16;          1,00038406;       1,6661125334431531;
14/07/2010;     10,16;          1,00038406;       1,6667524206227473;
15/07/2010;     10,16;          1,00038406;       1,6673925535574117;
16/07/2010;     10,16;          1,00038406;       1,6680329323415309;
19/07/2010;     10,16;          1,00038406;       1,6686735570695260;
20/07/2010;     10,16;          1,00038406;       1,6693144278358541;
21/07/2010;     10,16;          1,00038406;       1,6699555447350088;
22/07/2010;     10,66;          1,00040203;       1,6706269169626586;
23/07/2010;     10,66;          1,00040203;       1,6712985591020851;
26/07/2010;     10,66;          1,00040203;       1,6719704712618009;
27/07/2010;     10,66;          1,00040203;       1,6726426535503623;
28/07/2010;     10,66;          1,00040203;       1,6733151060763691;
29/07/2010;     10,66;          1,00040203;       1,6739878289484650;
30/07/2010;     10,66;          1,00040203;       1,6746608222753372;
02/08/2010;     10,66;          1,00040203;       1,6753340861657165;
03/08/2010;     10,66;          1,00040203;       1,6760076207283777;
04/08/2010;     10,66;          1,00040203;       1,6766814260721392;
05/08/2010;     10,66;          1,00040203;       1,6773555023058629;
06/08/2010;     10,66;          1,00040203;       1,6780298495384550;
09/08/2010;     10,66;          1,00040203;       1,6787044678788649;
10/08/2010;     10,66;          1,00040203;       1,6793793574360863;
11/08/2010;     10,66;          1,00040203;       1,6800545183191563;
12/08/2010;     10,66;          1,00040203;       1,6807299506371561;
13/08/2010;     10,66;          1,00040203;       1,6814056544992108;
16/08/2010;     10,66;          1,00040203;       1,6820816300144891;
17/08/2010;     10,66;          1,00040203;       1,6827578772922038;
18/08/2010;     10,66;          1,00040203;       1,6834343964416116;
19/08/2010;     10,66;          1,00040203;       1,6841111875720130;
20/08/2010;     10,66;          1,00040203;       1,6847882507927526;
23/08/2010;     10,66;          1,00040203;       1,6854655862132188;
24/08/2010;     10,66;          1,00040203;       1,6861431939428441;
25/08/2010;     10,66;          1,00040203;       1,6868210740911050;
26/08/2010;     10,66;          1,00040203;       1,6874992267675218;
27/08/2010;     10,66;          1,00040203;       1,6881776520816592;
30/08/2010;     10,66;          1,00040203;       1,6888563501431256;
31/08/2010;     10,66;          1,00040203;       1,6895353210615736;
01/09/2010;     10,66;          1,00040203;       1,6902145649467000;
02/09/2010;     10,66;          1,00040203;       1,6908940819082455;
03/09/2010;     10,66;          1,00040203;       1,6915738720559951;
06/09/2010;     10,66;          1,00040203;       1,6922539354997777;
08/09/2010;     10,66;          1,00040203;       1,6929342723494667;
09/09/2010;     10,66;          1,00040203;       1,6936148827149794;
10/09/2010;     10,66;          1,00040203;       1,6942957667062773;
13/09/2010;     10,66;          1,00040203;       1,6949769244333662;
14/09/2010;     10,66;          1,00040203;       1,6956583560062961;
15/09/2010;     10,66;          1,00040203;       1,6963400615351614;
16/09/2010;     10,66;          1,00040203;       1,6970220411301003;
17/09/2010;     10,66;          1,00040203;       1,6977042949012959;
20/09/2010;     10,66;          1,00040203;       1,6983868229589750;
21/09/2010;     10,66;          1,00040203;       1,6990696254134092;
22/09/2010;     10,66;          1,00040203;       1,6997527023749142;
23/09/2010;     10,66;          1,00040203;       1,7004360539538500;
24/09/2010;     10,66;          1,00040203;       1,7011196802606210;
27/09/2010;     10,66;          1,00040203;       1,7018035814056762;
28/09/2010;     10,66;          1,00040203;       1,7024877574995087;
29/09/2010;     10,66;          1,00040203;       1,7031722086526563;
30/09/2010;     10,66;          1,00040203;       1,7038569349757009;
01/10/2010;     10,66;          1,00040203;       1,7045419365792692;
04/10/2010;     10,66;          1,00040203;       1,7052272135740321;
05/10/2010;     10,66;          1,00040203;       1,7059127660707053;
06/10/2010;     10,66;          1,00040203;       1,7065985941800487;
07/10/2010;     10,66;          1,00040203;       1,7072846980128669;
08/10/2010;     10,66;          1,00040203;       1,7079710776800090;
11/10/2010;     10,66;          1,00040203;       1,7086577332923687;
13/10/2010;     10,66;          1,00040203;       1,7093446649608843;
14/10/2010;     10,66;          1,00040203;       1,7100318727965385;
15/10/2010;     10,66;          1,00040203;       1,7107193569103589;
18/10/2010;     10,66;          1,00040203;       1,7114071174134176;
19/10/2010;     10,66;          1,00040203;       1,7120951544168313;
20/10/2010;     10,66;          1,00040203;       1,7127834680317615;
21/10/2010;     10,66;          1,00040203;       1,7134720583694143;
22/10/2010;     10,66;          1,00040203;       1,7141609255410405;
25/10/2010;     10,66;          1,00040203;       1,7148500696579358;
26/10/2010;     10,66;          1,00040203;       1,7155394908314404;
27/10/2010;     10,66;          1,00040203;       1,7162291891729393;
28/10/2010;     10,66;          1,00040203;       1,7169191647938625;
29/10/2010;     10,66;          1,00040203;       1,7176094178056846;
01/11/2010;     10,66;          1,00040203;       1,7182999483199250;
03/11/2010;     10,66;          1,00040203;       1,7189907564481481;
04/11/2010;     10,66;          1,00040203;       1,7196818423019629;
05/11/2010;     10,66;          1,00040203;       1,7203732059930236;
08/11/2010;     10,66;          1,00040203;       1,7210648476330290;
09/11/2010;     10,66;          1,00040203;       1,7217567673337229;
10/11/2010;     10,66;          1,00040203;       1,7224489652068941;
11/11/2010;     10,66;          1,00040203;       1,7231414413643762;
12/11/2010;     10,66;          1,00040203;       1,7238341959180479;
16/11/2010;     10,66;          1,00040203;       1,7245272289798328;
17/11/2010;     10,66;          1,00040203;       1,7252205406616996;
18/11/2010;     10,66;          1,00040203;       1,7259141310756618;
19/11/2010;     10,66;          1,00040203;       1,7266080003337782;
22/11/2010;     10,66;          1,00040203;       1,7273021485481524;
23/11/2010;     10,66;          1,00040203;       1,7279965758309332;
24/11/2010;     10,66;          1,00040203;       1,7286912822943145;
25/11/2010;     10,66;          1,00040203;       1,7293862680505353;
26/11/2010;     10,66;          1,00040203;       1,7300815332118796;
29/11/2010;     10,66;          1,00040203;       1,7307770778906768;
30/11/2010;     10,66;          1,00040203;       1,7314729021993012;
01/12/2010;     10,66;          1,00040203;       1,7321690062501724;
02/12/2010;     10,66;          1,00040203;       1,7328653901557551;
03/12/2010;     10,66;          1,00040203;       1,7335620540285594;
06/12/2010;     10,66;          1,00040203;       1,7342589979811405;
07/12/2010;     10,66;          1,00040203;       1,7349562221260989;
08/12/2010;     10,66;          1,00040203;       1,7356537265760803;
09/12/2010;     10,66;          1,00040203;       1,7363515114437756;
10/12/2010;     10,66;          1,00040203;       1,7370495768419214;
13/12/2010;     10,66;          1,00040203;       1,7377479228832991;
14/12/2010;     10,66;          1,00040203;       1,7384465496807359;
15/12/2010;     10,66;          1,00040203;       1,7391454573471041;
16/12/2010;     10,67;          1,00040239;       1,7398452720876860;
17/12/2010;     10,66;          1,00040203;       1,7405447420824234;
20/12/2010;     10,66;          1,00040203;       1,7412444932850828;
21/12/2010;     10,66;          1,00040203;       1,7419445258087182;
22/12/2010;     10,66;          1,00040203;       1,7426448397664290;
23/12/2010;     10,66;          1,00040203;       1,7433454352713603;
24/12/2010;     10,66;          1,00040203;       1,7440463124367025;
27/12/2010;     10,66;          1,00040203;       1,7447474713756914;
28/12/2010;     10,66;          1,00040203;       1,7454489122016086;
29/12/2010;     10,66;          1,00040203;       1,7461506350277810;
30/12/2010;     10,67;          1,00040239;       1,7468532685818098;
31/12/2010;     10,67;          1,00040239;       1,7475561848685545;
03/01/2011;     10,67;          1,00040239;       1,7482593840017837;
04/01/2011;     10,66;          1,00040203;       1,7489622367219340;
05/01/2011;     10,67;          1,00040239;       1,7496660016363685;
06/01/2011;     10,66;          1,00040203;       1,7503694198590064;
07/01/2011;     10,67;          1,00040239;       1,7510737510098634;
10/01/2011;     10,66;          1,00040203;       1,7517777351899819;
11/01/2011;     10,66;          1,00040203;       1,7524820023928604;
12/01/2011;     10,66;          1,00040203;       1,7531865527322824;
13/01/2011;     10,66;          1,00040203;       1,7538913863220773;
14/01/2011;     10,66;          1,00040203;       1,7545965032761204;
17/01/2011;     10,66;          1,00040203;       1,7553019037083325;
18/01/2011;     10,66;          1,00040203;       1,7560075877326803;
19/01/2011;     10,66;          1,00040203;       1,7567135554631765;
20/01/2011;     11,16;          1,00041993;       1,7574512521865222;
21/01/2011;     11,16;          1,00041993;       1,7581892586908529;
24/01/2011;     11,16;          1,00041993;       1,7589275751062549;
25/01/2011;     11,16;          1,00041993;       1,7596662015628693;
26/01/2011;     11,16;          1,00041993;       1,7604051381908916;
27/01/2011;     11,17;          1,00042029;       1,7611450188664218;
28/01/2011;     11,17;          1,00042029;       1,7618852105064012;
31/01/2011;     11,17;          1,00042029;       1,7626257132415249;
01/02/2011;     11,16;          1,00041993;       1,7633658926572864;
02/02/2011;     11,17;          1,00042029;       1,7641070177083114;
03/02/2011;     11,17;          1,00042029;       1,7648484542467840;
04/02/2011;     11,17;          1,00042029;       1,7655902024036194;
07/02/2011;     11,17;          1,00042029;       1,7663322623097876;
08/02/2011;     11,17;          1,00042029;       1,7670746340963138;
09/02/2011;     11,17;          1,00042029;       1,7678173178942781;
10/02/2011;     11,17;          1,00042029;       1,7685603138348159;
11/02/2011;     11,17;          1,00042029;       1,7693036220491175;
14/02/2011;     11,17;          1,00042029;       1,7700472426684286;
15/02/2011;     11,17;          1,00042029;       1,7707911758240497;
16/02/2011;     11,17;          1,00042029;       1,7715354216473368;
17/02/2011;     11,17;          1,00042029;       1,7722799802697009;
18/02/2011;     11,17;          1,00042029;       1,7730248518226085;
21/02/2011;     11,17;          1,00042029;       1,7737700364375810;
22/02/2011;     11,17;          1,00042029;       1,7745155342461953;
23/02/2011;     11,17;          1,00042029;       1,7752613453800837;
24/02/2011;     11,17;          1,00042029;       1,7760074699709335;
25/02/2011;     11,17;          1,00042029;       1,7767539081504876;
28/02/2011;     11,17;          1,00042029;       1,7775006600505441;
01/03/2011;     11,17;          1,00042029;       1,7782477258029568;
02/03/2011;     11,17;          1,00042029;       1,7789951055396345;
03/03/2011;     11,67;          1,00043810;       1,7797744832953714;
04/03/2011;     11,67;          1,00043810;       1,7805542024965031;
09/03/2011;     11,67;          1,00043810;       1,7813342632926168;
10/03/2011;     11,67;          1,00043810;       1,7821146658333653;
11/03/2011;     11,67;          1,00043810;       1,7828954102684669;
14/03/2011;     11,67;          1,00043810;       1,7836764967477055;
15/03/2011;     11,67;          1,00043810;       1,7844579254209307;
16/03/2011;     11,67;          1,00043810;       1,7852396964380576;
17/03/2011;     11,67;          1,00043810;       1,7860218099490671;
18/03/2011;     11,67;          1,00043810;       1,7868042661040058;
21/03/2011;     11,67;          1,00043810;       1,7875870650529860;
22/03/2011;     11,67;          1,00043810;       1,7883702069461857;
23/03/2011;     11,67;          1,00043810;       1,7891536919338488;
24/03/2011;     11,67;          1,00043810;       1,7899375201662850;
25/03/2011;     11,67;          1,00043810;       1,7907216917938699;
28/03/2011;     11,67;          1,00043810;       1,7915062069670448;
29/03/2011;     11,67;          1,00043810;       1,7922910658363170;
30/03/2011;     11,67;          1,00043810;       1,7930762685522599;
31/03/2011;     11,67;          1,00043810;       1,7938618152655127;
01/04/2011;     11,67;          1,00043810;       1,7946477061267805;
04/04/2011;     11,67;          1,00043810;       1,7954339412868346;
05/04/2011;     11,67;          1,00043810;       1,7962205208965124;
06/04/2011;     11,67;          1,00043810;       1,7970074451067172;
07/04/2011;     11,67;          1,00043810;       1,7977947140684184;
08/04/2011;     11,67;          1,00043810;       1,7985823279326518;
11/04/2011;     11,67;          1,00043810;       1,7993702868505191;
12/04/2011;     11,67;          1,00043810;       1,8001585909731883;
13/04/2011;     11,67;          1,00043810;       1,8009472404518937;
14/04/2011;     11,67;          1,00043810;       1,8017362354379356;
15/04/2011;     11,67;          1,00043810;       1,8025255760826810;
18/04/2011;     11,67;          1,00043810;       1,8033152625375628;
19/04/2011;     11,67;          1,00043810;       1,8041052949540805;
20/04/2011;     11,67;          1,00043810;       1,8048956734837999;
25/04/2011;     11,92;          1,00044698;       1,8057024257519337;
26/04/2011;     11,92;          1,00044698;       1,8065095386221963;
27/04/2011;     11,92;          1,00044698;       1,8073170122557696;
28/04/2011;     11,92;          1,00044698;       1,8081248468139077;
29/04/2011;     11,92;          1,00044698;       1,8089330424579366;
02/05/2011;     11,92;          1,00044698;       1,8097415993492544;
03/05/2011;     11,92;          1,00044698;       1,8105505176493316;
04/05/2011;     11,92;          1,00044698;       1,8113597975197105;
05/05/2011;     11,92;          1,00044698;       1,8121694391220058;
06/05/2011;     11,92;          1,00044698;       1,8129794426179046;
09/05/2011;     11,92;          1,00044698;       1,8137898081691659;
10/05/2011;     11,92;          1,00044698;       1,8146005359376214;
11/05/2011;     11,92;          1,00044698;       1,8154116260851748;
12/05/2011;     11,92;          1,00044698;       1,8162230787738023;
13/05/2011;     11,92;          1,00044698;       1,8170348941655527;
16/05/2011;     11,92;          1,00044698;       1,8178470724225468;
17/05/2011;     11,92;          1,00044698;       1,8186596137069782;
18/05/2011;     11,92;          1,00044698;       1,8194725181811130;
19/05/2011;     11,92;          1,00044698;       1,8202857860072895;
20/05/2011;     11,92;          1,00044698;       1,8210994173479191;
23/05/2011;     11,92;          1,00044698;       1,8219134123654853;
24/05/2011;     11,92;          1,00044698;       1,8227277712225444;
25/05/2011;     11,92;          1,00044698;       1,8235424940817254;
26/05/2011;     11,92;          1,00044698;       1,8243575811057301;
27/05/2011;     11,92;          1,00044698;       1,8251730324573327;
30/05/2011;     11,92;          1,00044698;       1,8259888482993805;
31/05/2011;     11,92;          1,00044698;       1,8268050287947934;
01/06/2011;     11,92;          1,00044698;       1,8276215741065641;
02/06/2011;     11,92;          1,00044698;       1,8284384843977582;
03/06/2011;     11,92;          1,00044698;       1,8292557598315143;
06/06/2011;     11,92;          1,00044698;       1,8300734005710438;
07/06/2011;     11,92;          1,00044698;       1,8308914067796311;
08/06/2011;     11,92;          1,00044698;       1,8317097786206334;
09/06/2011;     12,17;          1,00045584;       1,8325447452061198;
10/06/2011;     12,17;          1,00045584;       1,8333800924027746;
13/06/2011;     12,17;          1,00045584;       1,8342158203840955;
14/06/2011;     12,17;          1,00045584;       1,8350519293236594;
15/06/2011;     12,17;          1,00045584;       1,8358884193951223;
16/06/2011;     12,17;          1,00045584;       1,8367252907722193;
17/06/2011;     12,17;          1,00045584;       1,8375625436287649;
20/06/2011;     12,17;          1,00045584;       1,8384001781386527;
21/06/2011;     12,17;          1,00045584;       1,8392381944758554;
22/06/2011;     12,17;          1,00045584;       1,8400765928144253;
24/06/2011;     12,17;          1,00045584;       1,8409153733284938;
27/06/2011;     12,17;          1,00045584;       1,8417545361922719;
28/06/2011;     12,17;          1,00045584;       1,8425940815800498;
29/06/2011;     12,17;          1,00045584;       1,8434340096661972;
30/06/2011;     12,17;          1,00045584;       1,8442743206251634;
01/07/2011;     12,17;          1,00045584;       1,8451150146314772;
04/07/2011;     12,17;          1,00045584;       1,8459560918597468;
05/07/2011;     12,17;          1,00045584;       1,8467975524846602;
06/07/2011;     12,17;          1,00045584;       1,8476393966809848;
07/07/2011;     12,17;          1,00045584;       1,8484816246235678;
